tweet_id,safe_text,label,agreement
QLQ2MDL1,VACCINATE YA FUCKING KIDS,1.0,1.0
4697XCQE,<user> <user> today I was blocked from an autism parent support group in NJ for being a vocal parent proponent of vaccination:),0.0,0.6666666666666666
CODMHST1,"Kids night at Earthfare. Time to watch parents douse everything their little angels touch with sanitizer, preventing them from immunities.",0.0,1.0
QXC607Z2,Free Back-to-School Immunizations in Irving and Dallas <url>,0.0,0.6666666666666666
GR0OPTU9,"Student filmmakers find themselves drawn into the vaccine/autism fray: Student filmmakers, fro... <url> #Carlsbad #News",0.0,1.0
0RS4G0HI,"<user> <user> the HPV Vaccine, eliminating diseases, Etc. They just focus on one thing and it is a problem but it doesn't",-1.0,0.3333333333333333
UEUU8SQI,Trying not to get measles. #Disneyland #SuperBowlSunday,0.0,0.6666666666666666
SO661U11,<user> <user> FREE MMR IS LIFE CHOCO,0.0,0.6666666666666666
FUN196FX,Babies are getting brain bleeds—are vaccine fears to blame? <url> via <user>,-1.0,0.3333333333333333
21JTHRTZ,“<user> Children can avoid getting forced vaccinated in schools by declaring it's against their religious beliefs.” WTF WHY DIDNT I,-1.0,0.6666666666666666
KIF3QINY,"""<user> CDC: Highest number of U.S. measles cases in first five months of a year since 1994. <url> WONDER WHY hmm",0.0,1.0
CZA2DE3Z,"3 new measles cases linked to Emeril’s staffer: There are three additional cases of measles in Clark County,… <url>",0.0,1.0
K40K8UIP,"<user> myson developed regressive autism after his vaccines,guess theydidn't workout so great for him,wish he'dgotten Measles instead",-1.0,1.0
0WKSH5HI,"Gardasil Vaccine Victims and Deaths - Did You Kno…: <url>
What's more important to you?",-1.0,0.6666666666666666
JUBUQIVU,Bestie might have the measles. I'm doomed. #thatishcontagious #itchyasamofo,0.0,1.0
I5L3WAV2,“<user> How do vaccines cause autism? <url> via <user> #wddty #AntiVax” / that I practically my mantra,-1.0,0.6666666666666666
S06JE0C1,<user> <user> this is #CDC chart that PROVES #measles #vaccine is effective on site U linked to <url>,1.0,1.0
TWEX7CE9,I love when people with NO kids feel the need to talk down on parents that don't vaccinate their kids,-1.0,1.0
JGOO8W6U,"<user> <user> allow me to interrupt rq, Vaccines in no way shape or form are related to autism. <url>",1.0,1.0
NZ70B2PE,"| Sign this petition |
PROHIBIT LAWS MANDATING THE FORCE &amp; REQUIREMENT OF VACCINATIONS OF ANY KIND <url>
#vaccinations harm",-1.0,0.6666666666666666
8HDNMP9B,Should you vaccinate your kids? A flowchart: <url>,1.0,1.0
WPGKXJ4T,"Vaccines cause autism, here's why  <url>",-1.0,1.0
SUU2YNPC,"Circumcising and ear piercing are parental choices, vaccinating children shouldn't be, not when that choice affects the health of others.",1.0,1.0
N228NGVS,Theire I read about diseases in #syria  the more I hope #Assad nightmare end soon ..#Polio #TB #Measles #Lieshmanisis &amp; many more,0.0,1.0
WTZIDWA3,Follow me down the rabbit hole <user> #mmr #dc #dj #rabbit #hole #mixmasterrod #photoshop… <url>,0.0,1.0
Q5DLNO02,"Lol @ measles spreading hardcore at Disneyland and I went there today, fuck",0.0,1.0
PKH5INX4,<user> a disease with a 60% mortality rate with no treatments or vaccine that isn't in the US yet...until now. It's destroying Africa,-1.0,0.3333333333333333
7GY7DUQN,Good vibes and love to the AZ dept of public health w/your measles contact investigations. #thisispublichealth #iknowyourpain,1.0,0.6666666666666666
A4WCGR2W,<user> 1-The Flu vaccine is the first sign you have been indoctrinated by the system 2-Flu vaccines are the worst 3-Live virus or dead,-1.0,1.0
M9Z1XRKS,Whistleblower claims CDC covered up data showing vaccine-autism link <url> via <user>,-1.0,0.6666666666666666
9MVLSOM1,<user> <user> <user> <user> I've had my measles and typhoid and dysentery shots. #BringIt,1.0,1.0
PJRI2VQ3,<user> <user> I have approved an FDA-safe lead based vaccine. It's not that bad! The birth defects I mean.,-1.0,0.6666666666666666
I110AY8G,I don't vaccinate my kids.  #5WordDealBreakers wtf,-1.0,0.3333333333333333
BJBARUTS,One person dies from a vaccine but you get in your car and risk much more every day of your fucking life. Get a fucking brain.,1.0,0.6666666666666666
UPPJ4V4L,Measles and Ebola? That's what happens when our president weakens our borders and lets unvaccinated people into our country,1.0,1.0
TWM5DY65,"&lt;b&gt;1954&lt;/b&gt; The first mass inoculation of children against polio with the Salk vaccine begins in Pittsburgh. 
#KingDon&gt;&gt;®™",0.0,0.6666666666666666
AZUX1FLL,Why are we still talking about people not vaccinating their kids when there is a crisis going on?! No more Dr. Pepper Bonnie Bell Chapstick!,1.0,0.6666666666666666
UM98MMGB,"Hapoy birthday, Wendy! We all got our measles shots! (at <user> in Anaheim, CA) <url>",1.0,0.6666666666666666
KA2DH3CR,Tenth measles case confirmed in Tarrant County: Disease exerts have traced some of the North Texas measles cases... <url>,0.0,1.0
TD15203T,"Arrest the driver for felony child endangerment, offer immunity if he tells, ""who hired you?"" Follow the squeals to the White House!",0.0,1.0
SU6274IZ,Grossmont Clinic Closes After Five People Show Measles Symptoms: The Sharp-Rees Stealy Urgent Care Clinic was shut… <url>,0.0,1.0
G10OAZAR,"""I think you had all your vaccinations. I mean, probably, right?"" I'm going to get the measles because my parents are Gen Xers.",0.0,0.6666666666666666
LUNVNAJS,with <user> giving back to school vaccinations! followed by an evening giving away back to school clothes <url>,1.0,0.6666666666666666
KR1MKHR7,<user> I would be very interested in hearing your opinion after I know you have educated yourself on vaccination poisoning and Autism.,-1.0,1.0
KVUREQ2C,The history of measles: A scourge for centuries <url>,0.0,1.0
MGD4D69O,Measles in the shape of Julianne Hough's face #AdorableIllnesses <user>,0.0,1.0
UAQ8YA9C,Makes me so sad that some parents are so ignorant and don't vaccinate their own kids and put other kids in danger..😕,1.0,1.0
LNBH5F0V,<user> There is a statistically significant chance of an individual getting permanent brain damage from receiving a #vaccination.,-1.0,0.6666666666666666
L4QFMYOK,I ran 4.824 <user> to help <user> vaccinate children worldwide. #EveryMileMatters Because running makes everyone happy :),1.0,1.0
2HKUTYWM,"""<user> He mislead 2 make a profit off vaccine scare.  Big Ag &amp; big pharma capable of same w/ food &amp; drug recalls more common.",-1.0,0.6666666666666666
I0VN1B7I,"We don’t get flying cars, but endemic measles is back. Future, you had one job...!",1.0,0.6666666666666666
RGG23XSS,#Saturday @ MMR CITY <url>,0.0,1.0
BAEF6C2G,Buncombe parents are seven times more likely say no to kids’ vaccines for religious reasons <url> via <url>,-1.0,0.3333333333333333
98PRCJOI,<user> Truth! And there is no vaccination for it either. Just avoidance.,0.0,0.6666666666666666
GKA8VFYJ,Do vaccines cause Autism?,0.0,0.6666666666666666
JA631G63,Flu epidemic sweeps across Texas and 21 states; vaccine-resistant virus is culprit: The Centers for Disease Control… <url>,0.0,1.0
NCLRT5YN,TODAY at 10 a.m.! The FL Dept. of Health will open its new immunization center at 3225 University Blvd. S.… <url>,1.0,0.6666666666666666
DZRKDWGW,Long day turned to longer.. At the animal hospital with my poor pug :/ had vaccinations today and is all swollen. I'm crying like a baby,1.0,1.0
L2YD5P2B,He has a point there RT“<user> <user> Vaccines cause Autism. It's true. You can't win.”,-1.0,1.0
CZUWA8Y4,Come on.....somebody come with mmr,0.0,1.0
UVOWDR4D,<url> vaccine related deaths,-1.0,1.0
J09QXF5R,"<user> <user> 13 in orange County,CA come down w/Measles. All but 1 were vaccinated. Vaccine fail!",-1.0,1.0
TG4VXBI8,Kids must be vaccinated under new California law. <url>,0.0,0.6666666666666666
HU0N6SL1,<user> Mike you were great last nite! Amazing performance loved it when Ronnie Hinson started singing with y'all! Had JESUS MEASLES,0.0,1.0
YE0L67RI,I use to love slide puzzles as a kid. I guess so did spencer. #immunitychallenge #survivor <user>,0.0,1.0
TPX2BVFN,<user> Had them. Wouldn't wish them on anyone. Had Red measles German measles Chicken pox and mumps all in the same 2nd gr winter.,0.0,1.0
II9MYEMQ,"Not one to get hot headed, but this stuff about people not vaccinating their kids is really making me pissed off 😒",1.0,1.0
HVCCK7RH,"New Choices For Seasonal Flu Vaccines: WebMD Health NewsBy Brenda Goodman, MAReviewed by Michael W. Smith,... <url>",0.0,0.6666666666666666
2JWMLIDH,"<user>  I won't watch until <user> understands she can spread whooping cough, measles &amp; polio. All preventable diseases. #wwhl",0.0,1.0
V44H05K4,"If you don't vaccinate your children because you think it ""causes autism"" you're an IDIOT.",1.0,1.0
8AGM8LFE,Vaccinated woman transmitted measles <url> (via <user>,-1.0,0.3333333333333333
8V3KFHUS,I hope every single kid who's parents didn't #vaccinate them gets the #measles. #vaccineswork #VaccinateYourKids,1.0,1.0
U6CG8VJL,"<user> <user> Whatever.  IMHO #vaccines R useless &amp; suspect in rise of asthma,allergies,autoimmune disease,MS,autism, diabetes",-1.0,1.0
D1MEDOG9,"If a child dies from a communicable disease, and the parent chose not to vaccinate, that sounds like negligent homicide to me.",1.0,1.0
N9ZMIKWG,"I'll most def be filling out the ""Personal/Religious Exemption"" section of this immunization form to avoid getting a shot. Who wouldn't? 😬💉🚫",-1.0,0.6666666666666666
SLURHAS3,Fucking sick again. I have the immunity of a new born baby...,0.0,1.0
1XTIR5Y0,"We really need to stop calling people who are against vaccines ""Pro-Polio"" or ""pro-small pox"" or ""pro-child endangerment""",-1.0,0.6666666666666666
0IUEC7W0,There is none? “<user> <user> what do you say to the science that the vaccine causes measles ?”,-1.0,0.3333333333333333
64SFNMMN,PREVENT #CervicalCancer! Get your kids #vaccinated to #HPV!!,1.0,1.0
IOQF5U8D,"I'm not saying to not give vaccines, I am just saying give them small doses over a long period of time - not one massive dose for a child.",-1.0,0.3333333333333333
5JDNEDS1,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,1.0
WRV2N3R9,I still can't believe that people think vaccination causes autism. Like what? What are u doing? Shut ur mouth,1.0,1.0
902OTBWX,"RT<user> Bill could force TX parents to vaccinate kids
<url> #Vaccines <user> <user> <user>",-1.0,0.3333333333333333
QOJS8G8S,"MMR booster, booooo (@ Lake Health Willowick Campus) <url>",-1.0,0.6666666666666666
V3R6OFEK,"‘Vaxxed’: Vaccination critics take their case to film: From Cover-Up to Catastrophe is the documentary that, ... <url>",-1.0,0.6666666666666666
BNAFLHC2,<user> I'm b2 he is b1. Does that take precedence over mmr?,0.0,1.0
H1YFCRQO,And yall swear people who don't wanna vaccinate their kids are crazy lol okay,-1.0,0.6666666666666666
JGS53RPY,CCSD: Measles case was at Valley High School <url>,0.0,1.0
I70F4113,"BART Riders Exposed To Measles From Infected Passenger During Morning, Evening Commutes: Bay Area BART riders may… <url>",0.0,1.0
2M1HH624,<url> taken from aborted babies and put in vaccines,-1.0,0.6666666666666666
SYPXHEIT,<user> Adults with cancer can die after exposure to measles! Leaving behind families wondering why others don't vaccinate.,1.0,1.0
TJL791ZM,<user> what's your position on S.B 346 ?Forced Vaccination without religious exemption.#sb346 #nosb346,0.0,0.6666666666666666
PPPCJ9DK,A baby was born on the J train this morning. Can we safely assume that it has immunity to all diseases that affect humans and rats?,-1.0,0.3333333333333333
T2D1C0RE,<user> my uncle became paralyzed neck down from a routine flu vaccine. It took 15 months to regain partial use of his legs,-1.0,0.6666666666666666
QFCJ93V5,5 babies with measles at Palatine day care center;  10 more  could be <url>,1.0,0.6666666666666666
7DHL9XAS,"“<user> Check out these Muppet photos: Which muppet is your fave? <url> ""mmmr mmr mmr mmmr"" that's my best Beaker",0.0,1.0
IKWR11VB,Brain Cancer Patients Sought for Clinic Trial of Vaccine <url> via <url>,-1.0,0.3333333333333333
A80YZFPL,#TheInternetTaughtMeToday that vaccines and the color blue are the devil and will screw up your kids. Also liking a status = a relationship,-1.0,0.6666666666666666
04IUZ84R,“<user> Science subcommittee chairman doesn't vaccinate his kids <url>  #vaccinateyourkids” why am I not surprised?,1.0,0.6666666666666666
7AHPNS18,Aww. Poor baby!  Sabrinas HepB immunization. That the Dr. Originally effed up on!  Effin Doctors!!!! (@ Minute Clinic) <url>,-1.0,1.0
ZFWZYMNE,"Vaccinations: Why You Need Them For College: College students, like grade schoolers, also face vaccinations before… <url>",0.0,0.6666666666666666
M6HSZT7Q,<user> yes there is plain measles vaccine. Good question. Avoid#toomanytooclosetogether,0.0,0.6666666666666666
EI3MXU6Z,“<user> A handy guide on how vaccines cause autism.  <url>  Heh. Informative &amp; eloquently explained,-1.0,0.6666666666666666
QCRMX4O6,I hate every person against vaccinating their children based on inconclusive research &amp; now causing outbreaks of once eradicated diseases.,1.0,1.0
AXDKVDN6,So apparently the nasal spray live culture flu vaccination isn't going to work out for Desmond. He keeps throwing up. Poor baby. #sadface,-1.0,0.3333333333333333
37381CK5,<user> <user> calling something controversial doesn't make it controversial. HPV vaccine works and is safe. Shame on you,1.0,0.6666666666666666
E2MF6SHZ,AM-News : Girl may have been exposed to HIV during vaccination: Northern Health is investigating after a young girl… <url>,-1.0,0.6666666666666666
0TOCD6GB,"Nooo stop! ""<user> Chris Christie has come out in support of parents who choose not to vaccinate their kids: <url> """,-1.0,0.3333333333333333
YZ0ZXKAJ,The measles outbreaks make me so upset. Too bad we can't deliver common sense by drone.,1.0,0.6666666666666666
8RFTGSGJ,You Won’t Believe What Obama is Forcing Public Schools to Do With Illegal Aliens and Vaccinations <url>,-1.0,0.3333333333333333
KX2OGZ7K,This billboard says that adverse reactions to vaccines can lead to shaken baby. That's one I haven't heard before.,1.0,0.6666666666666666
W5C9BZ14,Performing at a back2school rally! Details soon! We're giving out free vaccines and school supplys! Got me feeling like <user>,1.0,1.0
JXCD3LO5,My daughter Isolated Autism 15 mos MMR #CDCwhistleblower #BreakABillion C Peds. note &amp; link <url> <url>,-1.0,0.6666666666666666
JTYXAY9G,Children In Europe Develop Narcolepsy After Receiving H1N1 Pandemrix Vaccine. <url>,-1.0,0.6666666666666666
AL9CI2E0,"Yep! ""<user> I'm hoping that someone who injects botulism into her forehead tells us how harmful vaccinations are.

#Oscars2015""",1.0,0.6666666666666666
2Y39NLHP,<user> <user> don't Syrian kids have a valid excuse for not being vaccinated with that whole civil war thing?,-1.0,0.3333333333333333
K732BAE2,<user> wanted to make sure you've seen our latest video of children living their dreams for immunization week <url>,0.0,0.6666666666666666
VWG5W0OW,"U.S. travelers to Olympics may bring home measles, CDC warns. <url>",0.0,1.0
